id,ad,education,ofjobs,yearsexp,honors,volunteer,military,empholes,occupspecific,occupbroad,workinschool,email,computerskills,specialskills,firstname,sex,race,h,l,call,city,kind,adid,fracblack,fracwhite,lmedhhinc,fracdropout,fraccolp,linc,col,expminreq,schoolreq,eoe,parent_sales,parent_emp,branch_sales,branch_emp,fed,fracblack_empzip,fracwhite_empzip,lmedhhinc_empzip,fracdropout_empzip,fraccolp_empzip,linc_empzip,manager,supervisor,secretary,offsupport,salesrep,retailsales,req,expreq,comreq,educreq,compreq,orgreq,manuf,transcom,bankreal,trade,busservice,othservice,missind,ownership
393,1,4,5,26,0,0,0,0,13,1,0,0,0,0,Sarah,f,w,0.0,1.0,0.0,b,s,225.0,0.011153428,0.97551686,10.752698,0.029651795,0.6708379,10.8619175,1.0,2,somcol,1.0,57.7,320.0,57.7,320.0,0.0,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Nonprofit
366,1,4,4,2,0,1,1,0,267,4,1,1,1,0,Sarah,f,w,1.0,0.0,0.0,b,s,201.0,0.011153428,0.97551686,10.752698,0.029651795,0.6708379,10.8619175,1.0,some,,0.0,,,,,0.0,0.0015547703,0.99717313,11.049826,0.03858657,0.42162544,10.347083,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Private
281,1,4,5,26,0,0,0,0,13,1,0,0,0,0,Tamika,f,b,0.0,1.0,0.0,b,s,125.0,0.3424815,0.42279226,10.099547,0.19431803,0.27380133,9.654257,1.0,3,,1.0,,,,,0.0,0.0043348684,0.9571932,10.479764,0.11988621,0.30892712,9.987507,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Private
1,1,4,4,14,0,1,0,0,13,1,1,0,1,1,Tanisha,f,b,1.0,0.0,0.0,b,s,1.0,0.14484343,0.71607727,9.967776,0.06885808,0.263203,9.643809,1.0,3,somcol,1.0,42.0,232.0,42.0,232.0,0.0,0.0047782115,0.9753126,10.97779,0.05216214,0.37540814,10.175078,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Private
366,1,4,6,8,0,1,0,0,21,1,1,1,1,0,Tanisha,f,b,1.0,0.0,0.0,b,s,201.0,0.30346343,0.47189152,10.230702,0.18962882,0.11975552,9.334149,1.0,some,,0.0,,,,,0.0,0.0015547703,0.99717313,11.049826,0.03858657,0.42162544,10.347083,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Private
349,1,1,3,10,0,0,0,1,27,1,0,0,0,0,Tremayne,m,b,0.0,1.0,0.0,b,s,184.0,0.14484343,0.71607727,9.967776,0.06885808,0.263203,9.643809,0.0,some,,0.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,
b,10,4,4,8,0,0,0,0,316,6,1,1,1,0,Lakisha,f,b,1.0,0.0,1.0,c,a,441.0,0.45430297,0.27144918,9.895607,0.24814151,0.15117194,9.291091,1.0,5,,1.0,,,,,0.0,0.013629421,0.9487722,10.761937,0.129362,0.17941487,9.906583,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Private
b,10,4,4,8,0,1,0,1,379,6,0,1,1,1,Meredith,f,w,1.0,0.0,1.0,c,a,441.0,0.016486628,0.74498945,10.242421,0.23819552,0.13857372,9.446835,1.0,5,,1.0,,,,,0.0,0.013629421,0.9487722,10.761937,0.129362,0.17941487,9.906583,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Private
b,10,3,4,9,0,0,0,0,337,6,1,0,1,0,Anne,f,w,0.0,1.0,0.0,c,a,442.0,0.15995018,0.34776676,9.841772,0.30479863,0.036977284,8.81031,0.0,,,0.0,,,,,,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
b,10,3,3,9,0,1,0,1,229,6,1,1,1,0,Latonya,f,b,1.0,0.0,0.0,c,a,442.0,0.11662389,0.72833925,10.287047,0.13984276,0.36563608,9.933725,0.0,,,0.0,,,,,,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
b,10,4,3,12,0,0,0,0,379,6,1,1,1,0,Sarah,f,w,1.0,0.0,0.0,c,a,442.0,0.0027956835,0.9521402,10.453601,0.23644528,0.124980085,9.621058,1.0,,,0.0,,,,,,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
b,10,4,4,15,0,0,0,1,229,6,1,0,1,1,Tamika,f,b,0.0,1.0,0.0,c,a,442.0,0.8321389,0.1387261,9.692643,0.21779244,0.1583671,9.240676,1.0,,,0.0,,,,,,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
b,10,4,3,5,1,0,0,1,323,6,1,1,1,0,Jill,f,w,1.0,0.0,0.0,c,a,444.0,0.27073306,0.549156,10.061986,0.14872359,0.24232754,9.438432,1.0,,,0.0,,,,,,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,
b,10,4,4,11,0,0,0,1,329,6,0,0,1,0,Keisha,f,b,0.0,1.0,0.0,c,a,444.0,0.39759466,0.1801956,9.876219,0.31287277,0.030846862,8.728264,1.0,,,0.0,,,,,,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,
b,10,3,3,3,0,1,1,0,316,6,1,1,1,0,Lakisha,f,b,1.0,0.0,0.0,c,a,444.0,0.21724904,0.49577343,9.965053,0.1972654,0.22342981,9.422949,0.0,,,0.0,,,,,,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,
b,10,2,2,6,0,0,0,0,189,1,0,0,1,0,Meredith,f,w,0.0,1.0,0.0,c,a,444.0,0.10430054,0.8373702,10.466754,0.101334654,0.5916955,10.540329,0.0,,,0.0,,,,,,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,
b,10,4,3,4,1,0,0,1,323,6,1,1,1,0,Jill,f,w,1.0,0.0,1.0,c,a,445.0,0.27073306,0.549156,10.061986,0.14872359,0.24232754,9.438432,1.0,,,0.0,11.3,38.0,11.3,38.0,0.0,0.0,0.95988643,10.672669,0.1405067,0.16074549,9.83403,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Private
b,10,4,4,5,0,0,0,1,329,6,0,0,1,0,Keisha,f,b,0.0,1.0,0.0,c,a,445.0,0.39759466,0.1801956,9.876219,0.31287277,0.030846862,8.728264,1.0,,,0.0,11.3,38.0,11.3,38.0,0.0,0.0,0.95988643,10.672669,0.1405067,0.16074549,9.83403,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Private
b,10,3,3,4,0,1,1,0,316,6,1,1,1,0,Lakisha,f,b,1.0,0.0,0.0,c,a,445.0,0.21724904,0.49577343,9.965053,0.1972654,0.22342981,9.422949,0.0,,,0.0,11.3,38.0,11.3,38.0,0.0,0.0,0.95988643,10.672669,0.1405067,0.16074549,9.83403,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Private
b,10,2,2,6,0,0,0,0,189,1,0,0,1,0,Meredith,f,w,0.0,1.0,0.0,c,a,445.0,0.10430054,0.8373702,10.466754,0.101334654,0.5916955,10.540329,0.0,,,0.0,11.3,38.0,11.3,38.0,0.0,0.0,0.95988643,10.672669,0.1405067,0.16074549,9.83403,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Private
b,10,3,3,7,0,0,0,0,253,3,0,0,0,0,Carrie,f,w,0.0,1.0,0.0,c,s,446.0,0.98949564,0.0048631253,9.4743185,0.25740963,0.04815378,8.6976795,0.0,,,0.0,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Private
b,10,4,3,3,0,1,0,0,316,6,1,1,1,1,Greg,m,w,1.0,0.0,0.0,c,s,446.0,0.00090441294,0.9188523,10.758413,0.12714799,0.28841415,10.074201,1.0,,,0.0,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Private
b,10,4,3,3,0,0,0,0,317,6,0,0,1,1,Kenya,f,b,0.0,1.0,0.0,c,s,446.0,0.9885199,0.008148465,10.112573,0.19383714,0.14505339,9.372459,1.0,,,0.0,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Private
b,10,1,3,4,0,1,0,0,316,6,0,1,1,1,Tremayne,m,b,1.0,0.0,0.0,c,s,446.0,0.049821846,0.84764427,10.3771715,0.09828269,0.4448947,10.201999,0.0,,,0.0,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Private
b,10,2,3,4,0,0,0,0,22,1,0,0,0,1,Kenya,f,b,0.0,1.0,0.0,c,s,447.0,0.10974837,0.5074464,9.869258,0.29933825,0.09411432,9.028338,0.0,,,0.0,18.5,91.0,,,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Private
b,10,2,3,7,0,0,0,1,365,6,0,0,0,0,Neil,m,w,0.0,1.0,0.0,c,s,447.0,0.6911068,0.15632284,10.099629,0.22815758,0.050933633,8.959954,0.0,,,0.0,18.5,91.0,,,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Private
b,10,4,5,11,0,0,1,1,34,1,0,1,1,1,Emily,f,w,1.0,0.0,0.0,c,a,448.0,0.045274884,0.89817643,10.795178,0.030812073,0.59001076,11.07866,1.0,some,,0.0,,,,,,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,
b,10,4,2,10,0,0,0,1,17,1,0,0,1,0,Jill,f,w,0.0,1.0,0.0,c,a,448.0,0.39759466,0.1801956,9.876219,0.31287277,0.030846862,8.728264,1.0,some,,0.0,,,,,,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,
b,10,4,1,12,0,0,0,0,19,1,1,0,1,0,Latonya,f,b,0.0,1.0,0.0,c,a,448.0,0.21724904,0.49577343,9.965053,0.1972654,0.22342981,9.422949,1.0,some,,0.0,,,,,,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,
b,10,4,3,10,0,1,0,0,313,5,1,1,1,0,Tanisha,f,b,1.0,0.0,0.0,c,a,448.0,0.045274884,0.89817643,10.795178,0.030812073,0.59001076,11.07866,1.0,some,,0.0,,,,,,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,
b,10,4,3,5,0,0,0,1,313,5,0,0,1,0,Ebony,f,b,0.0,1.0,0.0,c,a,449.0,0.39759466,0.1801956,9.876219,0.31287277,0.030846862,8.728264,1.0,,,0.0,,,,,0.0,0.023776127,0.9347845,10.896628,0.04696348,0.348451,10.044944,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Private
b,10,3,3,5,0,0,0,0,313,5,1,1,1,0,Kristen,f,w,1.0,0.0,0.0,c,a,449.0,0.95459735,0.042803545,10.276773,0.19744441,0.10937959,9.304468,0.0,,,0.0,,,,,0.0,0.023776127,0.9347845,10.896628,0.04696348,0.348451,10.044944,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Private
b,10,3,4,6,0,1,0,1,313,5,0,1,1,1,Latonya,f,b,1.0,0.0,0.0,c,a,449.0,0.003418689,0.9049973,10.310918,0.21380211,0.14222752,9.557964,0.0,,,0.0,,,,,0.0,0.023776127,0.9347845,10.896628,0.04696348,0.348451,10.044944,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Private
b,10,4,4,5,0,0,0,1,313,5,1,0,1,0,Laurie,f,w,0.0,1.0,0.0,c,a,449.0,0.9920427,0.004814288,8.841738,0.29509342,0.05318167,8.507345,1.0,,,0.0,,,,,0.0,0.023776127,0.9347845,10.896628,0.04696348,0.348451,10.044944,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Private
b,10,3,2,4,0,0,0,1,21,1,0,0,1,0,Anne,f,w,0.0,1.0,0.0,c,a,450.0,0.21724904,0.49577343,9.965053,0.1972654,0.22342981,9.422949,0.0,1,,0.0,,,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,
b,10,4,3,6,0,1,0,0,313,5,1,1,1,0,Emily,f,w,1.0,0.0,0.0,c,a,450.0,0.045274884,0.89817643,10.795178,0.030812073,0.59001076,11.07866,1.0,1,,0.0,,,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,
b,10,4,2,25,0,0,0,1,17,1,0,0,1,0,Keisha,f,b,0.0,1.0,0.0,c,a,450.0,0.6911068,0.15632284,10.099629,0.22815758,0.050933633,8.959954,1.0,1,,0.0,,,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,
b,10,4,4,21,0,0,0,1,34,1,1,1,1,0,Tanisha,f,b,1.0,0.0,0.0,c,a,450.0,0.9452907,0.04833031,9.8924265,0.25186488,0.055981595,8.93406,1.0,1,,0.0,,,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,
b,10,4,3,6,0,0,0,0,337,6,1,1,1,1,Allison,f,w,1.0,0.0,0.0,c,a,451.0,0.39759466,0.1801956,9.876219,0.31287277,0.030846862,8.728264,1.0,2,,0.0,,,,,,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,
b,10,3,4,6,0,0,0,0,185,1,1,0,1,0,Kristen,f,w,0.0,1.0,0.0,c,a,451.0,0.51218235,0.2988992,9.66288,0.25743797,0.035784647,8.733272,0.0,2,,0.0,,,,,,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,
b,10,3,4,4,0,0,0,0,337,6,1,0,1,0,Latonya,f,b,0.0,1.0,0.0,c,a,451.0,0.9885199,0.008148465,10.112573,0.19383714,0.14505339,9.372459,0.0,2,,0.0,,,,,,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,
b,10,3,3,5,0,1,0,0,379,6,1,1,1,0,Tanisha,f,b,1.0,0.0,0.0,c,a,451.0,0.7475549,0.24139924,10.5130625,0.14001812,0.17767084,9.490015,0.0,2,,0.0,,,,,,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,
b,10,3,4,9,0,0,0,0,337,6,1,0,1,0,Aisha,f,b,0.0,1.0,0.0,c,a,452.0,0.10974837,0.5074464,9.869258,0.29933825,0.09411432,9.028338,0.0,,,0.0,,,,,0.0,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Private
b,10,4,3,4,0,0,0,1,313,5,0,0,1,0,Allison,f,w,0.0,1.0,0.0,c,a,452.0,0.8321389,0.1387261,9.692643,0.21779244,0.1583671,9.240676,1.0,,,0.0,,,,,0.0,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Private
b,10,3,3,5,0,0,0,1,253,3,0,0,1,0,Anne,f,w,0.0,1.0,0.0,c,s,453.0,0.39759466,0.1801956,9.876219,0.31287277,0.030846862,8.728264,0.0,some,,0.0,11.0,80.0,11.0,80.0,0.0,0.004030252,0.92648524,11.12976,0.049830828,0.39476565,10.518701,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Private
b,10,4,1,5,0,0,0,0,256,3,0,0,1,1,Latonya,f,b,0.0,1.0,0.0,c,s,453.0,0.016486628,0.74498945,10.242421,0.23819552,0.13857372,9.446835,1.0,some,,0.0,11.0,80.0,11.0,80.0,0.0,0.004030252,0.92648524,11.12976,0.049830828,0.39476565,10.518701,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Private
b,10,4,5,4,0,0,1,1,34,1,0,1,1,1,Latoya,f,b,1.0,0.0,0.0,c,a,452.0,0.98949564,0.0048631253,9.4743185,0.25740963,0.04815378,8.6976795,1.0,,,0.0,,,,,0.0,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Private
b,10,4,3,4,1,0,0,1,323,6,1,1,1,0,Sarah,f,w,1.0,0.0,0.0,c,a,452.0,0.9885199,0.008148465,10.112573,0.19383714,0.14505339,9.372459,1.0,,,0.0,,,,,0.0,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Private
b,10,4,3,5,0,1,0,0,379,6,1,1,1,1,Aisha,f,b,1.0,0.0,0.0,c,a,454.0,0.51218235,0.2988992,9.66288,0.25743797,0.035784647,8.733272,1.0,some,,0.0,272.5,971.0,78.9,725.0,1.0,0.0026145186,0.9711069,10.880215,0.074460424,0.3102473,10.170457,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Public
b,10,4,4,7,0,0,0,1,185,1,0,0,0,1,Anne,f,w,0.0,1.0,0.0,c,a,454.0,0.51218235,0.2988992,9.66288,0.25743797,0.035784647,8.733272,1.0,some,,0.0,272.5,971.0,78.9,725.0,1.0,0.0026145186,0.9711069,10.880215,0.074460424,0.3102473,10.170457,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Public
b,10,4,3,9,0,0,0,1,229,6,1,0,0,1,Latoya,f,b,0.0,1.0,0.0,c,a,454.0,0.3453595,0.6115502,10.512899,0.14609893,0.4462009,10.1849,1.0,some,,0.0,272.5,971.0,78.9,725.0,1.0,0.0026145186,0.9711069,10.880215,0.074460424,0.3102473,10.170457,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Public
b,10,4,3,7,0,1,0,0,337,6,1,1,1,1,Laurie,f,w,1.0,0.0,0.0,c,a,454.0,0.5308703,0.29444152,10.244059,0.21617366,0.09434806,9.266626,1.0,some,,0.0,272.5,971.0,78.9,725.0,1.0,0.0026145186,0.9711069,10.880215,0.074460424,0.3102473,10.170457,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Public
b,10,3,4,9,0,0,0,0,337,6,1,0,1,0,Anne,f,w,0.0,1.0,0.0,c,a,455.0,0.45430297,0.27144918,9.895607,0.24814151,0.15117194,9.291091,0.0,,,0.0,,,,,,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,
b,10,4,3,10,0,0,0,0,337,6,1,1,1,1,Carrie,f,w,1.0,0.0,1.0,c,a,455.0,0.18146951,0.5718328,10.217824,0.25800267,0.07340852,9.1915655,1.0,,,0.0,,,,,,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,
b,10,4,2,9,1,0,0,1,313,5,0,0,1,0,Ebony,f,b,0.0,1.0,0.0,c,a,455.0,0.049821846,0.84764427,10.3771715,0.09828269,0.4448947,10.201999,1.0,,,0.0,,,,,,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,
b,10,3,3,10,0,1,0,0,379,6,1,1,1,0,Lakisha,f,b,1.0,0.0,0.0,c,a,455.0,0.5308703,0.29444152,10.244059,0.21617366,0.09434806,9.266626,0.0,,,0.0,,,,,,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,
b,10,4,4,16,0,0,0,0,374,6,0,1,1,0,Allison,f,w,1.0,0.0,0.0,c,a,456.0,0.08073567,0.88837385,10.408828,0.23368677,0.087285355,9.532859,1.0,3,somcol,0.0,,,,,0.0,0.07601943,0.44090852,9.986772,0.27527726,0.084796116,9.041803,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Private
b,10,4,5,12,0,1,0,1,13,1,1,1,1,0,Keisha,f,b,1.0,0.0,0.0,c,a,456.0,0.38209194,0.47556007,9.82466,0.18286297,0.24599941,9.534884,1.0,3,somcol,0.0,,,,,0.0,0.07601943,0.44090852,9.986772,0.27527726,0.084796116,9.041803,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Private
b,10,4,4,11,0,0,0,1,329,6,0,0,1,0,Kristen,f,w,0.0,1.0,0.0,c,a,456.0,0.5308703,0.29444152,10.244059,0.21617366,0.09434806,9.266626,1.0,3,somcol,0.0,,,,,0.0,0.07601943,0.44090852,9.986772,0.27527726,0.084796116,9.041803,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Private
b,10,4,2,13,0,0,0,1,17,1,0,0,1,0,Tanisha,f,b,0.0,1.0,0.0,c,a,456.0,0.39759466,0.1801956,9.876219,0.31287277,0.030846862,8.728264,1.0,3,somcol,0.0,,,,,0.0,0.07601943,0.44090852,9.986772,0.27527726,0.084796116,9.041803,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Private
b,10,3,5,4,0,1,0,1,34,1,1,1,1,1,Aisha,f,b,1.0,0.0,0.0,c,a,457.0,0.00090441294,0.9188523,10.758413,0.12714799,0.28841415,10.074201,0.0,3,,0.0,,,,,,0.0003962593,0.9723807,10.610833,0.16797432,0.19626723,9.834781,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,
b,10,4,4,4,0,0,0,1,27,1,0,0,1,0,Emily,f,w,0.0,1.0,0.0,c,a,457.0,0.003418689,0.9049973,10.310918,0.21380211,0.14222752,9.557964,1.0,3,,0.0,,,,,,0.0003962593,0.9723807,10.610833,0.16797432,0.19626723,9.834781,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,
b,10,4,4,5,0,0,0,0,34,1,0,0,1,0,Latonya,f,b,0.0,1.0,0.0,c,a,457.0,0.39759466,0.1801956,9.876219,0.31287277,0.030846862,8.728264,1.0,3,,0.0,,,,,,0.0003962593,0.9723807,10.610833,0.16797432,0.19626723,9.834781,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,
b,10,4,6,4,0,0,0,0,25,1,1,1,1,1,Sarah,f,w,1.0,0.0,0.0,c,a,457.0,0.15995018,0.34776676,9.841772,0.30479863,0.036977284,8.81031,1.0,3,,0.0,,,,,,0.0003962593,0.9723807,10.610833,0.16797432,0.19626723,9.834781,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,
b,10,4,5,12,0,1,0,1,13,1,1,1,1,0,Geoffrey,m,w,1.0,0.0,0.0,c,a,458.0,0.0027956835,0.9521402,10.453601,0.23644528,0.124980085,9.621058,1.0,some,,0.0,78.7,640.0,,,0.0,,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Private
